name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:layout,ms,313.91,1,313.91,313.91,0,313.91,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,1,2019-05-13 19:09:13,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-09-13_53377.html
timeToFirstContentfulPaint:idle,ms,2218.187,1,2218.187,2218.187,0,2218.187,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,0,2019-05-13 19:06:12,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-06-12_15456.html
trace_import_duration,ms,4178.257,1,4178.257,4178.257,0,4178.257,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,0,2019-05-13 19:05:16,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-05-16_9082.html
timeToFirstPaint,ms,6563.74,1,6563.74,6563.74,0,6563.74,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToFirstCpuIdle,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
cpuTimeToFirstMeaningfulPaint,ms,2021.749,1,2021.749,2021.749,0,2021.749,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
timeToFirstContentfulPaint:gc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,0,2019-05-13 19:06:12,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-06-12_15456.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstContentfulPaint:imageDecode,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstContentfulPaint:blocked_on_network,ms,3.054,1,3.054,3.054,0,3.054,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,0,2019-05-13 19:06:12,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-06-12_15456.html
trace_import_duration,ms,3483.895,1,3483.895,3483.895,0,3483.895,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,1,2019-05-13 19:10:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-10-04_133.html
timeToOnload,ms,5422.646,1,5422.646,5422.646,0,5422.646,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
timeToFirstContentfulPaint:other,ms,2301.998,1,2301.998,2301.998,0,2301.998,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,1,2019-05-13 19:08:19,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-08-19_47770.html
timeToFirstContentfulPaint:composite,ms,6.092,1,6.092,6.092,0,6.092,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,1,2019-05-13 19:10:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-10-04_133.html
timeToFirstContentfulPaint:idle,ms,2396.04,1,2396.04,2396.04,0,2396.04,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,0,2019-05-13 19:05:16,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-05-16_9082.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,1,2019-05-13 19:08:19,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-08-19_47770.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToFirstContentfulPaint:v8_runtime,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,1,2019-05-13 19:09:13,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-09-13_53377.html
timeToFirstContentfulPaint:renderer_misc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,0,2019-05-13 19:06:12,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-06-12_15456.html
timeToFirstContentfulPaint:iframe_creation,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,1,2019-05-13 19:08:19,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-08-19_47770.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToFirstContentfulPaint,ms,6454.099,1,6454.099,6454.099,0,6454.099,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
