name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:idle,ms,2670.323,1,2670.323,2670.323,0,2670.323,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Trello,1,2019-05-13 18:53:15,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-53-15_14729.html
trace_import_duration,ms,4474.223,1,4474.223,4474.223,0,4474.223,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Trello,0,2019-05-13 18:49:43,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-49-43_76682.html
timeToFirstContentfulPaint:other,ms,3646.409,1,3646.409,3646.409,0,3646.409,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Live,0,2019-05-13 18:52:35,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-52-35_66936.html
timeToFirstContentfulPaint:other,ms,3109.574,1,3109.574,3109.574,0,3109.574,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Trello,0,2019-05-13 18:49:43,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-49-43_76682.html
timeToFirstContentfulPaint:other,ms,1097.027,1,1097.027,1097.027,0,1097.027,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Paypal,1,2019-05-13 18:54:17,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-54-17_29400.html
timeToOnload,ms,3857.253,1,3857.253,3857.253,0,3857.253,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,4Chan,1,2019-05-13 18:55:14,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-55-14_99365.html
trace_import_duration,ms,3486.367,1,3486.367,3486.367,0,3486.367,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,4Chan,1,2019-05-13 18:55:14,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-55-14_99365.html
timeToFirstContentfulPaint:iframe_creation,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,4Chan,0,2019-05-13 18:51:56,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-51-56_21245.html
timeToFirstContentfulPaint:record,ms,9.968,1,9.968,9.968,0,9.968,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Live,0,2019-05-13 18:52:35,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-52-35_66936.html
timeToFirstContentfulPaint:renderer_misc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,4Chan,0,2019-05-13 18:51:56,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-51-56_21245.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Paypal,0,2019-05-13 18:50:57,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-50-57_78191.html
timeToFirstContentfulPaint:composite,ms,0.613,1,0.613,0.613,0,0.613,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,4Chan,0,2019-05-13 18:51:56,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-51-56_21245.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Trello,1,2019-05-13 18:53:15,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-53-15_14729.html
timeToFirstContentfulPaint:input,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,4Chan,1,2019-05-13 18:55:14,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-55-14_99365.html
metrics_duration,ms,3793.628,1,3793.628,3793.628,0,3793.628,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,4Chan,0,2019-05-13 18:51:56,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-51-56_21245.html
timeToFirstContentfulPaint:resource_loading,ms,96.098,1,96.098,96.098,0,96.098,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Live,0,2019-05-13 18:52:35,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-52-35_66936.html
