name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,1,2019-05-13 18:24:57,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-24-57_93455.html
timeToFirstContentfulPaint:raster,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,0,2019-05-13 18:12:20,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-12-20_25948.html
loadingMetric_duration,ms,197,1,197,197,0,197,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
cpuTimeToFirstContentfulPaint,ms,2385.169,1,2385.169,2385.169,0,2385.169,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,0,2019-05-13 18:12:20,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-12-20_25948.html
timeToFirstContentfulPaint:input,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,1,2019-05-13 18:24:57,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-24-57_93455.html
timeToFirstContentfulPaint:record,ms,423.773,1,423.773,423.773,0,423.773,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,1,2019-05-13 18:19:33,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-19-33_49527.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,1,2019-05-13 18:19:33,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-19-33_49527.html
aboveTheFoldLoadedToVisible,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,4Chan,1,2019-05-13 18:23:46,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-23-46_97191.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Live,1,2019-05-13 18:24:57,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-24-57_93455.html
timeToFirstContentfulPaint:v8_runtime,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,1,2019-05-13 18:19:33,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-19-33_49527.html
timeToFirstContentfulPaint:parseHTML,ms,3624.532,1,3624.532,3624.532,0,3624.532,armeabi-v7a,loading.mobile,2019-05-13 18:12:15,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:12:15,,,android,M,,Trello,1,2019-05-13 18:19:33,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-19-33_49527.html
